Timestamp,Model,Request tokens,Response tokens,Total tokens,Log Type
846608,ChatGPT,64,3,67,API log
846608,ChatGPT,62,3,65,API log
846608,ChatGPT,63,3,66,API log
846608,ChatGPT,65,3,68,API log
846608,ChatGPT,69,3,72,API log
846608,ChatGPT,70,3,73,API log
846608,ChatGPT,63,7,70,API log
846608,ChatGPT,67,3,70,API log
846608,ChatGPT,62,3,65,API log
846608,ChatGPT,74,3,77,API log
846608,ChatGPT,62,3,65,API log
846608,ChatGPT,63,3,66,API log
846609,ChatGPT,62,3,65,API log
846609,ChatGPT,61,3,64,API log
846609,ChatGPT,62,3,65,API log
846609,ChatGPT,67,3,70,API log
846609,ChatGPT,62,4,66,API log
846609,ChatGPT,71,3,74,API log
846609,ChatGPT,125,118,243,Conversation log
846609,ChatGPT,63,4,67,API log
846609,ChatGPT,70,3,73,API log
846609,ChatGPT,66,3,69,API log
846609,ChatGPT,64,3,67,API log
846610,ChatGPT,59,3,62,API log
846610,ChatGPT,62,3,65,API log
846610,ChatGPT,64,3,67,API log
846610,ChatGPT,64,3,67,API log
846610,ChatGPT,65,3,68,API log
846610,ChatGPT,61,3,64,API log
846610,ChatGPT,68,3,71,API log
846610,ChatGPT,71,7,78,API log
846610,ChatGPT,65,7,72,API log
846610,ChatGPT,60,3,63,API log
846610,ChatGPT,61,3,64,API log
846611,ChatGPT,63,3,66,API log
846611,ChatGPT,64,7,71,API log
846611,ChatGPT,61,3,64,API log
846611,ChatGPT,83,3,86,API log
846611,ChatGPT,66,4,70,API log
846611,ChatGPT,64,7,71,API log
846611,ChatGPT,65,3,68,API log
846611,ChatGPT,67,3,70,API log
846611,ChatGPT,65,3,68,API log
846611,ChatGPT,65,7,72,API log
846611,ChatGPT,64,3,67,API log
846612,ChatGPT,66,3,69,API log
846612,ChatGPT,67,3,70,API log
846612,ChatGPT,58,3,61,API log
846612,ChatGPT,61,3,64,API log
846612,ChatGPT,64,7,71,API log
846612,ChatGPT,62,3,65,API log
846612,ChatGPT,63,3,66,API log
846612,ChatGPT,61,3,64,API log
846612,ChatGPT,62,7,69,API log
846613,ChatGPT,74,3,77,API log
846613,ChatGPT,67,3,70,API log
846613,ChatGPT,66,4,70,API log
846613,ChatGPT,63,7,70,API log
846613,ChatGPT,59,3,62,API log
846613,ChatGPT,62,3,65,API log
846613,ChatGPT,66,7,73,API log
846613,ChatGPT,60,3,63,API log
846613,ChatGPT,62,3,65,API log
846613,ChatGPT,63,3,66,API log
846613,ChatGPT,63,7,70,API log
846614,ChatGPT,65,3,68,API log
846614,ChatGPT,67,3,70,API log
846614,ChatGPT,70,3,73,API log
846614,ChatGPT,60,4,64,API log
846614,ChatGPT,63,4,67,API log
846614,ChatGPT,64,3,67,API log
846614,ChatGPT,62,3,65,API log
846614,ChatGPT,62,3,65,API log
846614,ChatGPT,63,7,70,API log
846615,ChatGPT,60,3,63,API log
846615,ChatGPT,63,3,66,API log
846615,ChatGPT,60,3,63,API log
846615,ChatGPT,64,3,67,API log
846615,ChatGPT,66,3,69,API log
846615,ChatGPT,61,3,64,API log
846615,ChatGPT,64,3,67,API log
846615,ChatGPT,64,3,67,API log
846615,ChatGPT,3064,150,3214,API log
846615,ChatGPT,61,3,64,API log
846615,ChatGPT,62,4,66,API log
846615,ChatGPT,67,7,74,API log
846616,ChatGPT,61,3,64,API log
846616,ChatGPT,60,3,63,API log
846616,ChatGPT,62,3,65,API log
846616,ChatGPT,68,3,71,API log
846616,ChatGPT,60,3,63,API log
846616,ChatGPT,62,3,65,API log
846616,ChatGPT,62,3,65,API log
846616,ChatGPT,62,3,65,API log
846616,ChatGPT,67,3,70,API log
846616,ChatGPT,63,3,66,API log
846617,ChatGPT,59,3,62,API log
846617,ChatGPT,68,3,71,API log
846617,ChatGPT,59,18,77,API log
846617,ChatGPT,68,3,71,API log
846617,ChatGPT,60,3,63,API log
846617,ChatGPT,69,7,76,API log
846617,ChatGPT,61,3,64,API log
846617,ChatGPT,67,3,70,API log
846617,ChatGPT,72,3,75,API log
846617,ChatGPT,62,3,65,API log
846618,ChatGPT,66,3,69,API log
846618,ChatGPT,66,3,69,API log
846618,ChatGPT,59,4,63,API log
846618,ChatGPT,63,7,70,API log
846618,ChatGPT,62,4,66,API log
846618,ChatGPT,61,3,64,API log
846618,ChatGPT,60,3,63,API log
846618,ChatGPT,71,3,74,API log
846618,ChatGPT,73,3,76,API log
846618,ChatGPT,58,3,61,API log
846618,ChatGPT,3056,181,3237,API log
846618,ChatGPT,67,3,70,API log
846619,ChatGPT,59,4,63,API log
846619,ChatGPT,62,3,65,API log
846619,ChatGPT,60,3,63,API log
846619,ChatGPT,62,3,65,API log
846619,ChatGPT,58,4,62,API log
846619,ChatGPT,66,3,69,API log
846619,ChatGPT,58,3,61,API log
846619,ChatGPT,71,3,74,API log
846619,ChatGPT,68,3,71,API log
846620,ChatGPT,62,3,65,API log
846620,ChatGPT,63,3,66,API log
846620,ChatGPT,58,3,61,API log
846620,ChatGPT,65,4,69,API log
846620,ChatGPT,64,7,71,API log
846620,ChatGPT,61,4,65,API log
846620,ChatGPT,70,3,73,API log
846620,ChatGPT,59,3,62,API log
846620,ChatGPT,66,4,70,API log
846620,ChatGPT,64,3,67,API log
846620,ChatGPT,67,3,70,API log
846621,ChatGPT,66,3,69,API log
846621,ChatGPT,66,3,69,API log
846621,ChatGPT,3031,99,3130,API log
846621,ChatGPT,64,3,67,API log
846621,ChatGPT,68,3,71,API log
846621,ChatGPT,68,3,71,API log
846621,ChatGPT,68,3,71,API log
846621,ChatGPT,75,3,78,API log
846621,ChatGPT,63,4,67,API log
846621,ChatGPT,60,3,63,API log
846621,ChatGPT,62,3,65,API log
846621,ChatGPT,60,4,64,API log
846622,ChatGPT,65,3,68,API log
846622,ChatGPT,75,3,78,API log
846622,ChatGPT,59,7,66,API log
846622,ChatGPT,3027,92,3119,API log
846622,ChatGPT,63,3,66,API log
846623,ChatGPT,60,3,63,API log
846623,ChatGPT,62,3,65,API log
846623,ChatGPT,62,7,69,API log
846623,ChatGPT,61,3,64,API log
846624,ChatGPT,64,3,67,API log
846624,ChatGPT,59,3,62,API log
846624,ChatGPT,62,3,65,API log
846624,ChatGPT,58,3,61,API log
846624,ChatGPT,60,3,63,API log
846624,ChatGPT,62,3,65,API log
846624,ChatGPT,78,3,81,API log
846624,ChatGPT,60,4,64,API log
846624,ChatGPT,66,7,73,API log
846625,ChatGPT,64,3,67,API log
846625,ChatGPT,66,3,69,API log
846625,ChatGPT,59,4,63,API log
846625,ChatGPT,67,3,70,API log
846625,ChatGPT,65,3,68,API log
846625,ChatGPT,64,3,67,API log
846625,ChatGPT,64,3,67,API log
846625,ChatGPT,69,3,72,API log
846625,ChatGPT,3053,221,3274,API log
846625,ChatGPT,67,3,70,API log
846625,ChatGPT,62,4,66,API log
846625,ChatGPT,61,4,65,API log
846626,ChatGPT,64,3,67,API log
846626,ChatGPT,64,4,68,API log
846626,ChatGPT,60,7,67,API log
846626,ChatGPT,62,3,65,API log
846626,ChatGPT,63,3,66,API log
846626,ChatGPT,59,3,62,API log
846627,ChatGPT,64,3,67,API log
846627,ChatGPT,62,3,65,API log
846627,ChatGPT,71,3,74,API log
846627,ChatGPT,68,3,71,API log
846627,ChatGPT,62,3,65,API log
846627,ChatGPT,76,4,80,API log
846627,ChatGPT,67,3,70,API log
846627,ChatGPT,67,3,70,API log
846627,ChatGPT,61,3,64,API log
846627,ChatGPT,66,3,69,API log
846627,ChatGPT,58,3,61,API log
846627,ChatGPT,68,3,71,API log
846628,ChatGPT,62,3,65,API log
846628,ChatGPT,65,3,68,API log
846628,ChatGPT,70,3,73,API log
846628,ChatGPT,64,3,67,API log
846628,ChatGPT,61,3,64,API log
846628,ChatGPT,1021,18,1039,Conversation log
846628,ChatGPT,69,3,72,API log
846628,ChatGPT,65,7,72,API log
846628,ChatGPT,61,4,65,API log
846628,ChatGPT,65,3,68,API log
846629,ChatGPT,61,4,65,API log
846629,ChatGPT,71,3,74,API log
846629,GPT-4,883,115,998,Conversation log
846629,ChatGPT,3010,125,3135,API log
846629,ChatGPT,61,3,64,API log
846629,ChatGPT,70,7,77,API log
846629,ChatGPT,62,3,65,API log
846629,ChatGPT,69,3,72,API log
846629,ChatGPT,67,3,70,API log
846629,ChatGPT,68,7,75,API log
846629,ChatGPT,66,3,69,API log
846630,ChatGPT,60,4,64,API log
846630,ChatGPT,69,3,72,API log
846630,ChatGPT,65,3,68,API log
846630,ChatGPT,65,3,68,API log
846630,ChatGPT,78,3,81,API log
846630,ChatGPT,61,3,64,API log
846630,ChatGPT,63,3,66,API log
846630,ChatGPT,69,7,76,API log
846630,ChatGPT,63,3,66,API log
846631,ChatGPT,62,3,65,API log
846631,ChatGPT,65,4,69,API log
846631,ChatGPT,62,7,69,API log
846631,ChatGPT,65,3,68,API log
846631,ChatGPT,63,3,66,API log
846631,ChatGPT,64,3,67,API log
846631,ChatGPT,73,3,76,API log
846631,ChatGPT,58,3,61,API log
846631,ChatGPT,78,7,85,API log
846632,ChatGPT,58,3,61,API log
846632,ChatGPT,66,7,73,API log
846632,ChatGPT,77,7,84,API log
846632,ChatGPT,67,3,70,API log
846632,ChatGPT,61,3,64,API log
846632,ChatGPT,65,4,69,API log
846632,ChatGPT,69,4,73,API log
846632,ChatGPT,62,4,66,API log
846632,ChatGPT,3016,122,3138,API log
846632,ChatGPT,59,3,62,API log
846633,ChatGPT,66,3,69,API log
846633,ChatGPT,74,3,77,API log
846633,ChatGPT,64,4,68,API log
846633,ChatGPT,60,3,63,API log
846633,ChatGPT,67,3,70,API log
846633,ChatGPT,61,3,64,API log
846633,ChatGPT,64,4,68,API log
846633,ChatGPT,61,3,64,API log
846633,ChatGPT,63,3,66,API log
846634,ChatGPT,62,4,66,API log
846634,ChatGPT,69,3,72,API log
846634,ChatGPT,65,3,68,API log
846634,ChatGPT,3041,204,3245,API log
846634,ChatGPT,62,3,65,API log
846634,ChatGPT,62,3,65,API log
846634,ChatGPT,69,4,73,API log
846634,ChatGPT,63,7,70,API log
846634,ChatGPT,62,4,66,API log
846634,ChatGPT,57,3,60,API log
846634,ChatGPT,63,4,67,API log
846634,ChatGPT,60,3,63,API log
846635,ChatGPT,59,3,62,API log
846635,ChatGPT,61,3,64,API log
846635,ChatGPT,62,3,65,API log
846635,ChatGPT,63,7,70,API log
846635,ChatGPT,62,4,66,API log
846635,ChatGPT,66,3,69,API log
846635,ChatGPT,64,3,67,API log
846635,ChatGPT,64,3,67,API log
846635,ChatGPT,61,3,64,API log
846636,ChatGPT,62,3,65,API log
846636,ChatGPT,66,7,73,API log
846636,ChatGPT,66,3,69,API log
846636,ChatGPT,61,3,64,API log
846636,ChatGPT,65,3,68,API log
846636,ChatGPT,58,3,61,API log
846636,ChatGPT,64,7,71,API log
846636,ChatGPT,64,7,71,API log
846636,ChatGPT,59,3,62,API log
846637,ChatGPT,65,3,68,API log
846637,ChatGPT,68,3,71,API log
846637,ChatGPT,66,3,69,API log
846637,ChatGPT,58,3,61,API log
846637,ChatGPT,67,3,70,API log
846637,ChatGPT,68,3,71,API log
846637,ChatGPT,60,3,63,API log
846637,ChatGPT,62,3,65,API log
846638,ChatGPT,62,4,66,API log
846638,ChatGPT,63,3,66,API log
846638,ChatGPT,63,3,66,API log
846638,ChatGPT,59,3,62,API log
846638,ChatGPT,3036,151,3187,API log
846638,ChatGPT,64,3,67,API log
846638,ChatGPT,62,3,65,API log
846638,ChatGPT,63,3,66,API log
846638,ChatGPT,75,3,78,API log
846639,ChatGPT,64,3,67,API log
846639,ChatGPT,69,3,72,API log
846639,ChatGPT,58,4,62,API log
846639,ChatGPT,63,3,66,API log
846639,ChatGPT,62,3,65,API log
846639,ChatGPT,64,3,67,API log
846639,ChatGPT,59,3,62,API log
846639,ChatGPT,58,4,62,API log
846640,ChatGPT,64,3,67,API log
846640,ChatGPT,60,3,63,API log
846640,ChatGPT,67,3,70,API log
846640,ChatGPT,65,3,68,API log
846640,ChatGPT,60,4,64,API log
846640,ChatGPT,63,4,67,API log
846640,ChatGPT,64,3,67,API log
846640,ChatGPT,58,4,62,API log
846640,ChatGPT,61,3,64,API log
846640,ChatGPT,65,3,68,API log
846641,ChatGPT,57,5,62,API log
846641,ChatGPT,3030,102,3132,API log
846641,ChatGPT,69,3,72,API log
846641,ChatGPT,66,3,69,API log
846641,ChatGPT,68,3,71,API log
846641,ChatGPT,68,3,71,API log
846641,ChatGPT,68,3,71,API log
846641,ChatGPT,60,3,63,API log
846641,ChatGPT,62,3,65,API log
846641,ChatGPT,60,3,63,API log
846641,ChatGPT,70,7,77,API log
846642,ChatGPT,69,3,72,API log
846642,ChatGPT,64,3,67,API log
846642,ChatGPT,64,3,67,API log
846642,ChatGPT,65,3,68,API log
846642,ChatGPT,64,3,67,API log
846642,ChatGPT,59,3,62,API log
846642,ChatGPT,61,7,68,API log
846642,ChatGPT,67,3,70,API log
846642,ChatGPT,63,3,66,API log
846642,ChatGPT,65,3,68,API log
846643,ChatGPT,59,4,63,API log
846643,ChatGPT,64,3,67,API log
846643,ChatGPT,62,4,66,API log
846643,ChatGPT,63,3,66,API log
846643,ChatGPT,67,3,70,API log
846643,ChatGPT,3049,311,3360,API log
846643,ChatGPT,64,3,67,API log
846643,ChatGPT,73,3,76,API log
846643,ChatGPT,59,3,62,API log
846643,ChatGPT,62,4,66,API log
846644,ChatGPT,57,4,61,API log
846644,ChatGPT,68,3,71,API log
846644,ChatGPT,59,7,66,API log
846644,ChatGPT,68,3,71,API log
846644,ChatGPT,63,3,66,API log
846644,ChatGPT,66,3,69,API log
846644,ChatGPT,67,3,70,API log
846644,ChatGPT,63,3,66,API log
846644,ChatGPT,64,3,67,API log
846644,ChatGPT,70,3,73,API log
846645,ChatGPT,66,3,69,API log
846645,ChatGPT,59,3,62,API log
846645,ChatGPT,60,7,67,API log
846645,ChatGPT,58,3,61,API log
846645,ChatGPT,58,3,61,API log
846645,ChatGPT,63,3,66,API log
846645,ChatGPT,60,3,63,API log
846645,ChatGPT,66,3,69,API log
846645,ChatGPT,61,3,64,API log
846646,ChatGPT,64,7,71,API log
846646,ChatGPT,62,3,65,API log
846646,ChatGPT,59,7,66,API log
846646,ChatGPT,63,3,66,API log
846646,ChatGPT,62,3,65,API log
846646,ChatGPT,60,7,67,API log
846646,ChatGPT,62,3,65,API log
846646,ChatGPT,65,3,68,API log
846646,ChatGPT,59,4,63,API log
846646,ChatGPT,69,7,76,API log
846647,ChatGPT,64,3,67,API log
846647,ChatGPT,60,3,63,API log
846647,ChatGPT,62,3,65,API log
846647,ChatGPT,58,7,65,API log
846647,ChatGPT,60,3,63,API log
846647,ChatGPT,68,7,75,API log
846647,ChatGPT,63,3,66,API log
846647,ChatGPT,62,3,65,API log
846647,ChatGPT,63,7,70,API log
846647,ChatGPT,63,3,66,API log
846648,ChatGPT,64,3,67,API log
846648,ChatGPT,59,3,62,API log
846648,ChatGPT,63,3,66,API log
846648,ChatGPT,3098,148,3246,API log
846648,ChatGPT,61,7,68,API log
846648,ChatGPT,69,3,72,API log
846648,ChatGPT,68,3,71,API log
846648,ChatGPT,59,3,62,API log
846648,ChatGPT,62,4,66,API log
846648,ChatGPT,59,3,62,API log
846649,ChatGPT,59,4,63,API log
846649,ChatGPT,61,3,64,API log
846649,ChatGPT,61,4,65,API log
846649,ChatGPT,63,3,66,API log
846649,ChatGPT,64,3,67,API log
846649,ChatGPT,63,3,66,API log
846649,ChatGPT,63,7,70,API log
846649,ChatGPT,63,3,66,API log
846649,ChatGPT,59,3,62,API log
846650,ChatGPT,60,3,63,API log
846650,ChatGPT,69,3,72,API log
846650,ChatGPT,57,3,60,API log
846650,ChatGPT,58,3,61,API log
846650,ChatGPT,65,7,72,API log
846650,ChatGPT,75,7,82,API log
846650,ChatGPT,63,3,66,API log
846650,ChatGPT,64,3,67,API log
846650,ChatGPT,71,3,74,API log
846651,ChatGPT,70,7,77,API log
846651,ChatGPT,63,4,67,API log
846651,ChatGPT,58,3,61,API log
846651,ChatGPT,62,4,66,API log
846651,ChatGPT,63,3,66,API log
846651,ChatGPT,59,3,62,API log
846651,ChatGPT,69,4,73,API log
846651,ChatGPT,58,3,61,API log
846651,ChatGPT,76,3,79,API log
846651,ChatGPT,66,3,69,API log
846652,ChatGPT,70,3,73,API log
846652,ChatGPT,67,3,70,API log
846652,ChatGPT,62,3,65,API log
846652,ChatGPT,65,7,72,API log
846652,ChatGPT,69,3,72,API log
846652,ChatGPT,67,3,70,API log
846652,ChatGPT,61,4,65,API log
846652,ChatGPT,71,3,74,API log
846652,ChatGPT,59,7,66,API log
846652,ChatGPT,63,3,66,API log
846653,ChatGPT,63,3,66,API log
846653,ChatGPT,66,3,69,API log
846653,ChatGPT,69,3,72,API log
846653,ChatGPT,64,3,67,API log
846653,ChatGPT,60,3,63,API log
846653,ChatGPT,60,3,63,API log
846653,ChatGPT,62,3,65,API log
846653,ChatGPT,62,4,66,API log
846654,ChatGPT,77,3,80,API log
846654,ChatGPT,58,3,61,API log
846654,ChatGPT,59,3,62,API log
846654,ChatGPT,63,3,66,API log
846654,ChatGPT,70,3,73,API log
846654,ChatGPT,68,3,71,API log
846654,ChatGPT,63,3,66,API log
846654,ChatGPT,64,3,67,API log
846654,ChatGPT,60,3,63,API log
846655,ChatGPT,60,3,63,API log
846655,ChatGPT,63,3,66,API log
846655,ChatGPT,60,3,63,API log
846655,ChatGPT,58,3,61,API log
846655,ChatGPT,61,3,64,API log
846655,ChatGPT,60,3,63,API log
846655,ChatGPT,60,4,64,API log
846655,ChatGPT,62,3,65,API log
846655,ChatGPT,68,4,72,API log
846655,ChatGPT,65,7,72,API log
846656,ChatGPT,60,3,63,API log
846656,ChatGPT,59,3,62,API log
846656,ChatGPT,65,3,68,API log
846656,ChatGPT,63,3,66,API log
846656,ChatGPT,60,3,63,API log
846656,ChatGPT,66,3,69,API log
846656,ChatGPT,63,7,70,API log
846656,ChatGPT,66,3,69,API log
846656,ChatGPT,63,3,66,API log
846656,ChatGPT,62,3,65,API log
846657,ChatGPT,63,3,66,API log
846657,ChatGPT,64,3,67,API log
846657,ChatGPT,59,3,62,API log
846657,ChatGPT,63,3,66,API log
846657,ChatGPT,64,3,67,API log
846657,ChatGPT,59,3,62,API log
846657,ChatGPT,69,7,76,API log
846657,ChatGPT,65,7,72,API log
846657,ChatGPT,3014,184,3198,API log
846657,ChatGPT,60,4,64,API log
846657,ChatGPT,67,4,71,API log
846658,ChatGPT,63,3,66,API log
846658,ChatGPT,63,3,66,API log
846658,ChatGPT,61,3,64,API log
846658,ChatGPT,66,3,69,API log
846658,ChatGPT,66,3,69,API log
846658,ChatGPT,60,3,63,API log
846658,ChatGPT,61,3,64,API log
846658,ChatGPT,66,3,69,API log
846658,ChatGPT,68,3,71,API log
846658,ChatGPT,64,4,68,API log
846658,ChatGPT,59,3,62,API log
846658,ChatGPT,71,3,74,API log
846659,ChatGPT,60,3,63,API log
846659,ChatGPT,64,7,71,API log
846659,ChatGPT,57,3,60,API log
846659,ChatGPT,67,7,74,API log
846659,ChatGPT,62,3,65,API log
846659,ChatGPT,65,3,68,API log
846659,ChatGPT,69,3,72,API log
846659,ChatGPT,62,3,65,API log
846659,ChatGPT,59,3,62,API log
846659,ChatGPT,73,7,80,API log
846660,ChatGPT,64,7,71,API log
846660,ChatGPT,67,3,70,API log
846660,ChatGPT,60,3,63,API log
846660,ChatGPT,62,3,65,API log
846660,ChatGPT,63,3,66,API log
846660,ChatGPT,73,3,76,API log
846660,ChatGPT,59,3,62,API log
846660,ChatGPT,61,3,64,API log
846660,ChatGPT,60,3,63,API log
846660,ChatGPT,61,3,64,API log
846660,ChatGPT,61,3,64,API log
846661,ChatGPT,68,4,72,API log
846661,ChatGPT,58,3,61,API log
846661,ChatGPT,68,7,75,API log
846661,ChatGPT,63,3,66,API log
846661,ChatGPT,62,3,65,API log
846661,ChatGPT,65,3,68,API log
846661,ChatGPT,66,3,69,API log
846661,ChatGPT,3037,183,3220,API log
846661,ChatGPT,65,3,68,API log
846661,ChatGPT,62,3,65,API log
846661,ChatGPT,62,3,65,API log
846661,ChatGPT,72,3,75,API log
846661,ChatGPT,69,3,72,API log
846661,ChatGPT,58,3,61,API log
846661,ChatGPT,73,3,76,API log
846661,ChatGPT,60,3,63,API log
846662,ChatGPT,70,4,74,API log
846662,ChatGPT,58,4,62,API log
846662,ChatGPT,56,3,59,API log
846662,ChatGPT,68,3,71,API log
846662,ChatGPT,62,3,65,API log
846662,ChatGPT,66,3,69,API log
846662,ChatGPT,71,3,74,API log
846662,ChatGPT,61,4,65,API log
846662,ChatGPT,63,3,66,API log
846663,ChatGPT,61,3,64,API log
846663,ChatGPT,59,4,63,API log
846663,ChatGPT,64,7,71,API log
846663,ChatGPT,67,3,70,API log
846663,ChatGPT,72,3,75,API log
846663,ChatGPT,66,3,69,API log
846663,ChatGPT,65,3,68,API log
846663,ChatGPT,69,3,72,API log
846663,ChatGPT,64,3,67,API log
846663,ChatGPT,61,3,64,API log
846664,ChatGPT,64,3,67,API log
846664,ChatGPT,64,3,67,API log
846664,ChatGPT,62,3,65,API log
846664,ChatGPT,3029,115,3144,API log
846664,ChatGPT,63,3,66,API log
846664,ChatGPT,58,3,61,API log
846664,ChatGPT,64,4,68,API log
846665,ChatGPT,86,3,89,API log
846665,ChatGPT,62,3,65,API log
846665,ChatGPT,62,3,65,API log
846665,ChatGPT,60,3,63,API log
846665,ChatGPT,68,4,72,API log
846665,ChatGPT,64,3,67,API log
846665,ChatGPT,62,3,65,API log
846665,ChatGPT,64,3,67,API log
846665,ChatGPT,66,4,70,API log
846665,ChatGPT,70,3,73,API log
846665,ChatGPT,62,7,69,API log
846665,ChatGPT,65,7,72,API log
846665,ChatGPT,68,3,71,API log
846666,ChatGPT,62,3,65,API log
846666,ChatGPT,3011,78,3089,API log
846666,ChatGPT,64,3,67,API log
846666,ChatGPT,60,3,63,API log
846666,ChatGPT,67,3,70,API log
846666,ChatGPT,65,3,68,API log
846666,ChatGPT,65,3,68,API log
846666,ChatGPT,59,3,62,API log
846666,ChatGPT,62,3,65,API log
846666,ChatGPT,63,3,66,API log
846667,ChatGPT,62,7,69,API log
846667,ChatGPT,64,4,68,API log
846667,ChatGPT,63,3,66,API log
846667,ChatGPT,66,3,69,API log
846667,ChatGPT,67,4,71,API log
846667,ChatGPT,59,3,62,API log
846667,ChatGPT,65,3,68,API log
846667,ChatGPT,64,3,67,API log
846667,ChatGPT,603,20,623,Conversation log
846667,ChatGPT,62,3,65,API log
846667,ChatGPT,63,3,66,API log
846668,ChatGPT,3035,143,3178,API log
846668,ChatGPT,59,3,62,API log
846668,ChatGPT,65,3,68,API log
846668,ChatGPT,59,3,62,API log
846668,ChatGPT,63,3,66,API log
846668,ChatGPT,79,3,82,API log
846668,ChatGPT,67,3,70,API log
846668,ChatGPT,61,3,64,API log
846668,ChatGPT,63,3,66,API log
846668,ChatGPT,66,3,69,API log
846668,ChatGPT,65,3,68,API log
846669,ChatGPT,73,3,76,API log
846669,ChatGPT,59,4,63,API log
846669,ChatGPT,65,3,68,API log
846669,ChatGPT,61,3,64,API log
846669,ChatGPT,61,3,64,API log
846669,ChatGPT,65,7,72,API log
846669,ChatGPT,61,3,64,API log
846669,ChatGPT,60,3,63,API log
846670,ChatGPT,63,4,67,API log
846670,ChatGPT,64,3,67,API log
846670,ChatGPT,61,3,64,API log
846670,ChatGPT,64,3,67,API log
846670,ChatGPT,67,3,70,API log
846670,ChatGPT,61,3,64,API log
846670,ChatGPT,60,3,63,API log
846670,ChatGPT,60,3,63,API log
846670,ChatGPT,67,3,70,API log
846671,ChatGPT,63,3,66,API log
846671,ChatGPT,69,3,72,API log
846671,ChatGPT,71,3,74,API log
846671,ChatGPT,66,7,73,API log
846671,ChatGPT,71,3,74,API log
846671,ChatGPT,63,3,66,API log
846671,ChatGPT,61,3,64,API log
846671,ChatGPT,66,3,69,API log
846671,ChatGPT,72,3,75,API log
846671,ChatGPT,58,3,61,API log
846671,ChatGPT,61,3,64,API log
846671,ChatGPT,66,4,70,API log
846672,ChatGPT,73,3,76,API log
846672,ChatGPT,65,3,68,API log
846672,ChatGPT,64,3,67,API log
846672,ChatGPT,60,3,63,API log
846672,ChatGPT,61,3,64,API log
846672,ChatGPT,60,3,63,API log
846672,ChatGPT,62,3,65,API log
846672,ChatGPT,67,3,70,API log
846672,ChatGPT,65,3,68,API log
846672,ChatGPT,68,3,71,API log
846673,ChatGPT,63,4,67,API log
846673,ChatGPT,64,3,67,API log
846673,ChatGPT,60,3,63,API log
846673,ChatGPT,62,3,65,API log
846673,ChatGPT,62,7,69,API log
846673,ChatGPT,62,3,65,API log
846673,ChatGPT,63,3,66,API log
846673,ChatGPT,71,3,74,API log
846673,ChatGPT,60,4,64,API log
846673,ChatGPT,64,7,71,API log
846673,ChatGPT,73,3,76,API log
846673,ChatGPT,3012,132,3144,API log
846674,ChatGPT,62,7,69,API log
846674,ChatGPT,66,3,69,API log
846674,ChatGPT,61,4,65,API log
846674,ChatGPT,63,3,66,API log
846674,ChatGPT,73,3,76,API log
846674,ChatGPT,69,7,76,API log
846674,ChatGPT,66,3,69,API log
